Intensity 31_200_PSCARB_10	Intensity 32_200_psCARB_100	Intensity 33_SMALL_CITRATE_10	Intensity 34_LARGE_CITRATE_10	Intensity 35_SMALL_PEI_10	Intensity 36_LARGE_PEI_10	Intensity 37_LARGE_PVP@AU_100	Intensity 38_SMALL_PVP@AU_10	Intensity 39_SMALL_PVP@AU_100	Intensity 40_LARGE_CITRATE_100	Intensity 41_LARGE_PEI_100	Intensity 42_SMALL_CITRATE_100	Intensity 43_SMALL_PEI_100	Intensity 44_LARGE_PVP@AU_10	Intensity 45_LARGE_PEG@AU_100	Intensity 46_LARGE_PEI@AU_100	Intensity 47_SMALL_PEI@AU_100	Intensity 48_200_PSCARB_PEG_100	Intensity 49_200_PSCARB_PEG_100(B)	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	Top3 31_200_PSCARB_10	Top3 32_200_psCARB_100	Top3 33_SMALL_CITRATE_10	Top3 34_LARGE_CITRATE_10	Top3 35_SMALL_PEI_10	Top3 36_LARGE_PEI_10	Top3 37_LARGE_PVP@AU_100	Top3 38_SMALL_PVP@AU_10	Top3 39_SMALL_PVP@AU_100	Top3 40_LARGE_CITRATE_100	Top3 41_LARGE_PEI_100	Top3 42_SMALL_CITRATE_100	Top3 43_SMALL_PEI_100	Top3 44_LARGE_PVP@AU_10	Top3 45_LARGE_PEG@AU_100	Top3 46_LARGE_PEI@AU_100	Top3 47_SMALL_PEI@AU_100	Top3 48_200_PSCARB_PEG_100	Top3 49_200_PSCARB_PEG_100(B)	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	iBAQ 31_200_PSCARB_10	iBAQ 32_200_psCARB_100	iBAQ 33_SMALL_CITRATE_10	iBAQ 34_LARGE_CITRATE_10	iBAQ 35_SMALL_PEI_10	iBAQ 36_LARGE_PEI_10	iBAQ 37_LARGE_PVP@AU_100	iBAQ 38_SMALL_PVP@AU_10	iBAQ 39_SMALL_PVP@AU_100	iBAQ 40_LARGE_CITRATE_100	iBAQ 41_LARGE_PEI_100	iBAQ 42_SMALL_CITRATE_100	iBAQ 43_SMALL_PEI_100	iBAQ 44_LARGE_PVP@AU_10	iBAQ 45_LARGE_PEG@AU_100	iBAQ 46_LARGE_PEI@AU_100	iBAQ 47_SMALL_PEI@AU_100	iBAQ 48_200_PSCARB_PEG_100	iBAQ 49_200_PSCARB_PEG_100(B)	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Taxonomy names
0	0	0	6728800	0	0	0	0	52096000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58825000	0	0	0	0	58825000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420550	0	0	0	0	3256000	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	3	3	3	8.1	8.1	8.1	48.095	0	13.072	58825000	3	Q58CX7	Q58CX7			379	Bos taurus
0	5451700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5451700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	7.9	7.9	7.9	38.099	0	5.482	5451700	2	Q58D31	Q58D31			380	Bos taurus
1733699968	312780000	605440000	925289984	609870016	691870016	2395899904	238340000	2037200000	2780800000	3303000064	1041099968	2721900032	382249984	1089100032	92618000	514209984	50950000	100620000	5812400128	1837699968	1850700032	1440000000	923390016	126120000	322360000	427540000	284660000	355310016	963960000	126490000	941169984	1347100032	1594499968	530200000	1335100032	211680000	588480000	49722000	318929984	32267000	61577000	2898299904	799859968	872920000	842190016	75465000	10711000	25178000	40628000	22686000	28810000	82441000	9135800	75419000	106030000	126100000	40313000	102720000	14720000	43020000	3813500	23660000	2077300	4265500	235460000	68294000	66397000	65664000				9913	19	19	19	51.4	51.4	51.4	42.663	0	323.31	32568000000	413	Q58D62	Q58D62			381	Bos taurus
0	0	0	0	40954000	6326500	0	0	0	0	273020000	0	157030000	0	0	2821300	299230016	0	0	0	8560800	7526300	0	0	0	0	0	59218000	0	0	0	0	0	218820000	0	175630000	0	0	3834500	172930000	0	0	0	27793000	24435000	0	0	0	0	0	731260	486650	0	0	0	0	15147000	0	4669900	0	0	103380	17597000	0	0	0	658520	578950	0				9913	11	11	11	43.1	43.1	43.1	28.405	0	60.706	795460000	33	Q58DU5	Q58DU5			382	Bos taurus
0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	0	0	0	0	0	280480	0	0	0	0	0	443320	0	0	0	0	463710	0	0	0	0	0	0				9913	1	1	1	6.7	6.7	6.7	24.804	0.0026247	4.096	14250000	3	Q5E983	Q5E983			383	Bos taurus
0	0	10091000	0	56364000	63834000	0	0	0	0	432080000	0	273270016	0	0	6972300	367100000	2422100	0	0	26150000	20036000	27777000	0	0	19755000	0	42565000	47576000	0	0	0	0	252130000	0	169920000	0	0	5786700	226920000	0	0	0	27130000	27221000	26967000	0	0	917360	0	1947400	2654800	0	0	0	0	16842000	0	11982000	0	0	212100	16861000	220190	0	0	1079400	557410	1188600				9913	8	8	8	51.9	51.9	51.9	26.411	0	323.31	1286100000	62	Q5E987	Q5E987			384	Bos taurus
0	0	0	0	0	0	6576300	0	19830000	0	0	0	0	0	5013100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8911800	0	19830000	0	0	0	0	0	6793500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096100	0	1372400	0	0	0	0	0	835520	0	0	0	0	0	0	0	0				9913	2	2	2	12.6	12.6	12.6	23.37	0	5.2959	31420000	5	Q5E9A1	Q5E9A1			385	Bos taurus
64941000	25711000	14150000	14507000	4213400	0	8691900	2259800	5551600	16590000	16197000	6371200	7250200	0	1605500	0	3284800	8711400	17560000	7520400	7966100	11301000	13678000	38978000	11046000	17402000	11335000	6803800	0	10690000	2803100	8964900	20579000	14517000	10288000	11708000	0	2592500	0	5304400	5036300	11389000	12144000	12864000	14018000	16822000	3820100	1126200	832320	853370	247840	0	511290	132930	326570	975890	528820	374780	426480	0	94439	0	193220	512440	1032900	442370	468600	664770	804590				9913	9	9	7	26.6	26.6	20.1	36.723	0	65.699	258060000	52	Q5E9B1	Q5E9B1			386	Bos taurus
5177000	5664000	7194200	9902300	8125500	5420200	0	3103100	7695800	0	13661000	16575000	12001000	3752000	0	0	8991500	1291600	1630400	0	0	15170000	10125000	5821700	2546400	8090100	11135000	9137300	6095100	0	3489500	8654100	0	15362000	17576000	13495000	4219200	0	0	10111000	24024000	28618000	0	0	16032000	11386000	369790	161750	513870	707310	580390	387150	0	221650	549700	0	975770	1183900	857210	268000	0	0	642250	92259	116460	0	0	1083600	723250				9913	4	4	4	28.6	28.6	28.6	26.992	0	40.672	135480000	25	Q5E9B7	Q5E9B7			387	Bos taurus
12684000	0	35168000	41925000	0	0	16262000	0	121210000	239040000	0	226070000	0	0	0	0	0	0	0	0	37702000	47414000	58551000	20633000	0	37394000	42307000	0	0	22674000	0	71489000	128230000	0	101300000	0	0	0	0	0	0	0	0	43412000	39502000	44988000	975700	0	2705200	3225000	0	0	961510	0	8369200	17204000	0	15008000	0	0	0	0	0	0	0	0	2900200	3647200	4503900				9913	11	11	11	32.9	32.9	32.9	31.537	0	25.484	836020000	58	Q5E9C0	Q5E9C0			388	Bos taurus
4630700	1986500	0	0	0	0	6132000	0	15489000	17106000	0	16672000	0	0	0	0	0	0	0	0	0	0	8988100	9043200	4866200	0	0	0	0	11975000	0	24141000	43521000	0	34169000	0	0	0	0	0	0	0	0	0	0	17552000	420980	83643	0	0	0	0	557450	0	1408100	372620	0	994270	0	0	0	0	0	0	0	0	0	0	817100				9913	5	4	4	26.1	21.8	21.8	18.506	0	39.48	71004000	11	Q5E9D5	Q5E9D5			389	Bos taurus
4990000	2046400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7036300	7036300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311870	127900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	3	3	3	13.4	13.4	13.4	35.88	0	5.1423	7036300	3	Q5E9E1	Q5E9E1			390	Bos taurus
21713000	5081200	90309000	175360000	138460000	11635000	27433000	31837000	26333000	416710016	20983000	220340000	32900000	35384000	69146000	6068400	4207600	0	0	0	141410000	128610000	122110000	19952000	11331000	73839000	98553000	98902000	25945000	32307000	20389000	31011000	297670016	52365000	156010000	38745000	23741000	44596000	12037000	10500000	0	0	0	104550000	96076000	81701000	650350	390860	3537000	8779300	3719900	894970	906750	1036300	962700	13263000	1614100	8579700	1306500	1122900	1800100	51585	323660	0	0	0	3881800	3522000	3661600				9913	6	6	6	27.9	27.9	27.9	25.802	0	101.59	1726000000	105	Q5E9E3	Q5E9E3			391	Bos taurus
120600000	2867500	0	11159000	0	0	32414000	0	55633000	6731300	8674300	0	0	0	2628700	0	0	0	0	0	6246400	7316300	11516000	48790000	4478300	0	17428000	0	0	25189000	0	55633000	10512000	13547000	0	0	0	4105300	0	0	0	0	0	9755200	11426000	13617000	8405700	220580	0	858410	0	0	2493400	0	2979900	517790	667260	0	0	0	202210	0	0	0	0	0	480500	562790	885820				9913	9	9	9	52.3	52.3	52.3	22.426	0	70.569	265780000	26	Q5E9F5;Q3ZBY2	Q5E9F5			392	Bos taurus;Bos taurus
74428000	65556000	161720000	179850000	22350000	0	169980000	15991000	442249984	470960000	7898300	257360000	14043000	14911000	35620000	0	7439000	2203900	12902000	0	121790000	86925000	125120000	83506000	37832000	94125000	93158000	27576000	0	89596000	15991000	193750000	293840000	15821000	149850000	28128000	14911000	38712000	0	14901000	7080400	11686000	0	95293000	71566000	96016000	3757200	4796200	11648000	13449000	2235000	0	12736000	1365600	14718000	33537000	789830	18207000	1404300	1143900	3562000	0	743900	220390	947190	0	8679500	4772100	8905000				9913	16	16	15	86.7	86.7	82.5	18.518	0	125.92	2289300000	106	Q5E9F7;Q148F1	Q5E9F7			393	Bos taurus;Bos taurus
0	19002000	0	16911000	0	0	204670000	7853300	353260000	103580000	0	52545000	0	4157600	6493200	0	0	0	0	0	22902000	24274000	55818000	0	16268000	0	46932000	0	0	114220000	0	142260000	94430000	0	66768000	0	0	19660000	0	0	0	0	0	63558000	53280000	71557000	0	1099800	0	1127400	0	0	6869900	523550	12773000	5575300	0	3503000	0	277170	432880	0	0	0	0	0	1526800	519270	1692700				9913	12	12	12	41	41	41	50.12	0	72.056	871470000	51	Q5E9H0	Q5E9H0			394	Bos taurus
0	0	0	0	0	16188000	0	0	0	0	240980000	0	139070000	0	0	1811700	281249984	0	0	0	0	0	0	0	0	0	0	0	22122000	0	0	0	0	128500000	0	100260000	0	0	4631200	146920000	0	0	0	0	0	0	0	0	0	0	0	1618800	0	0	0	0	16918000	0	9761600	0	0	181170	20376000	0	0	0	0	0	0				9913	8	8	8	31.3	31.3	31.3	22.896	0	40.544	679310000	29	Q5E9K0	Q5E9K0			395	Bos taurus
0	0	0	0	0	9218000	0	0	0	0	0	0	0	0	0	0	0	0	0	11116000	0	0	0	0	0	0	0	0	20334000	0	0	0	0	0	0	0	0	0	0	0	0	0	20334000	0	0	0	0	0	0	0	0	438950	0	0	0	0	0	0	0	0	0	0	0	0	0	529320	0	0	0				9913	2	2	2	8.2	8.2	8.2	44.985	0.00978	3.3378	20334000	2	Q5E9Q3	Q5E9Q3			396	Bos taurus
0	7859500	26078000	20397000	9872800	2731700	11736000	0	23219000	57551000	6481800	22468000	6492400	0	0	0	10009000	0	1902800	0	9241500	20723000	20903000	0	5579500	22725000	22233000	10762000	9242900	12793000	0	18801000	40375000	10423000	24491000	10440000	0	0	0	18297000	0	3059700	0	14861000	15800000	20903000	0	170800	213870	194300	165310	94196	147640	0	236740	1073200	223510	298850	223880	0	0	0	186460	0	65613	0	318670	375790	386620				9913	8	8	8	21.5	21.5	21.5	60.681	0	44.976	257670000	42	Q5E9R3	Q5E9R3			397	Bos taurus
643390016	237330000	817720000	942729984	1171699968	1154200064	2331599872	770800000	3785499904	2788900096	12974999552	2248300032	3575599872	701980032	2952000000	247990000	4623900160	12707000	0	16223000	1756499968	1707799936	1546599936	206910000	51748000	222330000	254390000	315700000	321550016	645950016	199880000	901280000	819489984	3243599872	611059968	1058699968	186910000	750870016	71376000	1351600000	7444400	0	0	418400000	493600000	461190016	12153000	3613700	16536000	18375000	21046000	22292000	39554000	11919000	65424000	55239000	231460000	38431000	80152000	12172000	46363000	4054500	101580000	277860	0	284490	30483000	29986000	30004000				9913	33	33	33	59.9	59.9	59.9	62.44	0	323.31	47008000000	823	Q5E9Z2	Q5E9Z2			398	Bos taurus
0	0	22288000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22288000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	3	3	3	9.7	9.7	9.7	44.963	0	5.0377	22288000	4	Q5EA20	Q5EA20			399	Bos taurus
31861000	39233000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12629000	23595000	0	0	0	0	20777000	17575000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8230800	13879000	0	0	0	0	1180100	1058400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387960	707140	0	0	0	0				9913	10	10	10	24.8	24.8	24.8	56.451	0	77.187	107320000	27	Q5EAD2	Q5EAD2			400	Bos taurus
0	0	0	0	341280000	274160000	0	0	0	0	570120000	0	676550016	0	0	40853000	770060032	0	0	0	88498000	37069000	79186000	0	0	0	0	175680000	127840000	0	0	0	0	301550016	0	331169984	0	0	17249000	328289984	0	0	0	68639000	56282000	52782000	0	0	0	0	2530100	2959300	0	0	0	0	4208100	0	7876400	0	0	790700	18117000	0	0	0	146630	2316800	290220				9913	14	14	7	36.3	36.3	23.9	32.818	0	171.62	2877800000	107	Q5KR47;Q5KR49	Q5KR47;Q5KR49			401	Bos taurus;Bos taurus
0	0	0	0	61611000	47171000	0	0	0	0	123430000	0	276680000	0	0	10764000	282400000	0	0	0	0	5978600	0	0	0	0	0	65395000	49017000	0	0	0	0	106240000	0	172590000	0	0	12003000	246960000	0	0	0	0	19946000	0	0	0	0	0	2724900	1998400	0	0	0	0	5306600	0	7515400	0	0	432990	9507900	0	0	0	0	373660	0				9913	11	4	4	24.3	9.5	9.5	32.836	0	82.936	808030000	26	Q5KR48	Q5KR48			402	Bos taurus
539280000	25877000	1128099968	1263299968	522489984	0	2200100096	88117000	3004300032	1570400000	7755900	918400000	445710016	122360000	140530000	0	0	0	0	0	998249984	939219968	930889984	521020000	67073000	844369984	779889984	557720000	0	704430016	33659000	2946500096	1105799936	68326000	798750016	586140032	128940000	159260000	0	0	0	0	0	712110016	677670016	611430016	14502000	234010	24467000	24682000	13327000	0	27342000	677210	31018000	33161000	221600	22269000	12735000	3192100	3936600	0	0	0	0	0	20222000	18984000	17206000				9913	31	30	30	61.9	61.9	61.9	69.871	0	323.31	14845000000	306	Q5NTB3	Q5NTB3			403	Bos taurus
0	0	9050500	0	0	0	0	0	8143000	48610000	0	12389000	0	0	2404200	0	3997200	0	0	0	0	0	9332400	0	0	11795000	0	0	0	0	0	10612000	48610000	0	16145000	0	0	3133200	0	5209300	0	0	0	0	0	12162000	0	0	1131300	0	0	0	0	0	1017900	1594900	0	1548600	0	0	300520	0	499650	0	0	0	0	0	1166600				9913	2	2	2	19.5	19.5	19.5	16.832	0	6.4023	93926000	9	Q6EWQ7	Q6EWQ7			405	Bos taurus
0	0	3664200	0	3207800	0	10174000	3726600	12863000	87990000	0	23661000	0	0	0	0	0	0	0	0	4585500	3049800	5984700	0	0	9416500	0	8243500	0	12095000	4822700	21057000	45321000	0	21157000	0	0	0	0	0	0	0	0	11784000	7837600	13238000	0	0	159320	0	139470	0	188170	81595	138840	1815900	0	665610	0	0	0	0	0	0	0	0	199370	132600	260200				9913	7	7	7	19.2	19.2	19.2	50.679	0	68.516	158910000	25	Q6Q137	Q6Q137			406	Bos taurus
41395000	1204100	69765000	71596000	4839800	0	7028600	12290000	24416000	11865000	0	21976000	3791600	6017900	6532900	0	0	0	0	0	34661000	20543000	6154400	41395000	3085000	69765000	71596000	12400000	0	8446700	12290000	29342000	70672000	0	49743000	9714300	7232100	7850900	0	0	0	0	0	34661000	33695000	36658000	1478400	43004	2491600	2557000	172850	0	251020	438930	872000	423740	0	784870	135410	214930	233320	0	0	0	0	0	1237900	733690	219800				9913	3	3	3	3.4	3.4	3.4	97.936	0	10.15	344080000	32	Q6R8F2	Q6R8F2			407	Bos taurus
23245000	0	0	13057000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18620000	0	0	16706000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704390	0	0	395660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	5	5	5	6.5	6.5	6.5	87.466	0	7.3924	36302000	7	Q6URK6	Q6URK6			408	Bos taurus
0	0	0	0	0	0	0	0	0	0	93922000	0	3992700	0	0	0	10964000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51097000	0	13067000	0	0	0	16439000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232000	0	199630	0	0	0	548180	0	0	0	0	0	0				9913	6	6	6	23.4	23.4	23.4	41.161	0	31.735	108880000	12	Q6ZXC9	Q6ZXC9			409	Bos taurus
4937100	4776000	726129984	279889984	212840000	221270000	13874000	0	20579000	364350016	669340032	403790016	511800000	0	32451000	14690000	373100000	69492000	84865000	0	282640000	307070016	281830016	0	8643400	668460032	251300000	121270000	156960000	43421000	0	64404000	188890000	508800000	165120000	303300000	0	48588000	16995000	417480000	125760000	153580000	0	183200000	193840000	199460000	149610	144730	20756000	7980700	4426000	4755400	420430	0	623600	7224100	14028000	8995900	11444000	0	983350	323240	8942700	2105800	2571700	0	7405400	7670200	7310100				9913	30	20	18	48.5	33.4	31.5	83.252	0	323.31	4879700000	197	Q76LV1	Q76LV1			410	Bos taurus
3971800	895820	383129984	292440000	580849984	705630016	113930000	14351000	148410000	746950016	2288600064	579670016	1382499968	2138300	187450000	75045000	1718999936	10890000	0	0	404790016	494380000	430560000	12780000	3709800	122030000	103050000	147400000	156140000	53932000	9790100	68125000	232280000	593929984	195360000	379870016	0	54404000	18958000	378350016	0	0	0	135780000	137700000	143470000	120360	27146	8084700	6345400	11335000	12197000	2201200	434890	3245100	16178000	49561000	11178000	26656000	64797	3801900	1439900	33057000	212300	0	0	8789300	11076000	10158000				9913	35	35	25	46	46	31.1	84.73	0	323.31	10566000000	445	Q76LV2	Q76LV2			411	Bos taurus
11018000384	753139968	11559000064	12492000256	11162000384	11468000256	16956999680	5028100096	14728999936	15192999936	23167000576	8171200000	16289999872	7377800192	5110600192	603190016	7425299968	812140032	1385500032	22235000832	11854000128	11207000064	12343000064	1418499968	80346000	1416499968	1715799936	1463900032	1382599936	2031900032	720390016	1819399936	2049399936	3072000000	1025200000	1871200000	1077200000	687520000	70996000	947779968	222280000	221400000	2841999872	1512999936	1462300032	1631699968	69828000	4403600	75172000	78414000	68599000	72728000	102460000	29711000	89009000	101360000	153960000	50278000	103000000	46281000	30208000	3301300	48551000	4681700	9184800	143820000	71175000	64414000	73871000				9913	94	94	94	76.2	76.2	76.2	167.57	0	323.31	238340000000	3320	Q7SIH1	Q7SIH1			412	Bos taurus
0	0	13804000	0	0	0	0	10099000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23902000	0	0	0	0	23902000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145300	0	0	0	0	106300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	2.6	2.6	2.6	206.28	0.0073892	3.3603	23902000	2	Q864U1	Q864U1			413	Bos taurus
23461000	0	6279000	203260000	0	0	70011000	50671000	65450000	23851000	0	9215100	0	41099000	0	0	0	0	0	0	11264000	16754000	17624000	23461000	0	15097000	107980000	0	0	47897000	24248000	69619000	40833000	0	22157000	0	28012000	0	0	0	0	0	0	27083000	21271000	22374000	1431600	0	570820	9967600	0	0	4852000	2617500	2700300	2168200	0	837740	0	2741700	0	0	0	0	0	0	1024000	691700	769770				9913	7	7	7	44.2	44.2	44.2	21.063	0	114.27	538940000	46	Q8SPP7	Q8SPP7			415	Bos taurus
22091000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71109000	0	0	0	0	22498000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71109000	0	0	0	0	3155900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10158000	0	0	0	0				9913	3	2	2	22.1	15.3	15.3	14.723	0	7.2076	93200000	3	Q8SQ28	Q8SQ28			416	Bos taurus
0	4525700	20645000	32283000	9762900	0	3260400	2732700	0	44642000	0	62155000	12898000	0	0	0	0	0	0	0	0	10964000	12413000	0	4407600	22801000	20616000	21091000	0	10793000	9045900	0	30128000	0	25993000	15840000	0	0	0	0	0	0	0	0	16182000	15207000	0	238200	1086600	1699100	513830	0	171600	143830	0	2349600	0	3271300	678850	0	0	0	0	0	0	0	0	577040	653330				9913	10	10	10	22.6	22.6	22.6	50.979	0	40.928	216280000	39	Q92176	Q92176			418	Bos taurus
0	0	0	0	0	0	0	0	6243600	6125200	0	0	0	0	6465100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11834000	18834000	0	0	0	0	9581100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567600	556840	0	0	0	0	335720	0	0	0	0	0	0	0	0				9913	3	3	3	12.6	12.6	12.6	36.234	0	6.2299	18834000	4	Q95117	Q95117			419	Bos taurus
618390016	34959000	15397000192	18642999296	92591000	34493000	807470016	2549299968	1283100032	8509499904	377329984	9670500352	566440000	975160000	265370000	8833500	56213000	0	0	649340032	5319099904	5276700160	5240200192	216820000	14622000	3496800000	3651699968	48432000	24172000	336840000	615260032	418980000	2384399872	186420000	2394200064	276009984	267350000	117280000	7545400	45078000	0	0	259760000	1395800064	1424899968	1576099968	18925000	1033300	411560000	560120000	2434200	838060	24500000	72350000	37513000	246780000	9245600	278550016	19206000	24381000	6767000	269900	2108900	0	0	22425000	143090000	146000000	146030000				9913	29	29	29	70.7	70.7	70.7	46.228	0	323.31	76375000000	614	Q95121	Q95121			420	Bos taurus
0	0	5386500	4582900	2981500	3795100	62886000	1685900	101400000	25946000	22112000	3766900	16829000	5997700	30886000	0	5972700	0	0	75731000	13455000	8573100	7959600	0	0	7782200	6621200	4307500	5482900	58856000	10832000	63636000	30603000	31945000	5442200	24314000	7074300	22025000	0	8629100	0	0	53100000	19438000	12386000	11500000	0	0	256500	218240	141980	180720	1479100	80280	3222100	312400	1052900	179380	801390	137790	519340	0	284420	0	0	2070100	640690	408240	379030				9913	9	9	9	24.4	24.4	24.4	52.129	0	35.114	399940000	42	Q95M17	Q95M17			421	Bos taurus
0	0	22243000	7659200	55289000	64001000	0	0	0	33798000	949849984	119200000	325489984	0	0	0	238820000	0	0	0	34336000	35698000	42276000	0	0	31999000	20169000	36511000	53434000	0	0	0	39940000	320960000	63005000	137750000	0	0	0	99085000	0	0	0	39268000	32212000	28820000	0	0	556080	191480	1382200	1600000	0	0	0	844940	16041000	2394400	6700600	0	0	0	4248400	0	0	0	858400	892460	1056900				9913	23	21	21	36.4	34.7	34.7	92.426	0	154.45	1928700000	103	Q95M18	Q95M18			422	Bos taurus
6441500	0	6413300	0	7305400	0	0	0	0	15481000	0	0	8839400	0	0	0	0	985220	1927900	0	0	0	0	6441500	0	6413300	0	7305400	0	0	0	0	15481000	0	0	8839400	0	0	0	0	985220	1927900	0	0	0	0	585590	0	583030	0	664130	0	0	0	0	1407400	0	0	803580	0	0	0	0	89565	175260	0	0	0	0				9913	1	1	1	5.5	5.5	5.5	21.946	0.007371	3.3565	47394000	7	Q9BGI3	Q9BGI3			425	Bos taurus
5552800	0	39278000	13882000	0	0	0	0	1811300	0	0	28439000	0	0	9401200	0	0	0	0	0	0	0	5573200	0	0	32447000	17667000	0	0	0	0	0	0	0	28439000	0	0	0	0	0	0	0	0	0	0	10430000	168270	0	937880	283360	0	0	0	0	54889	0	0	639460	0	0	284880	0	0	0	0	0	0	0	168880				9913	6	6	6	12.7	12.7	12.7	73.776	0	31.555	103940000	14	Q9GLE5	Q9GLE5			426	Bos taurus
13983000	7241600	0	13096000	0	0	159970000	2355400	347040000	284900000	0	69933000	32786000	3212300	126950000	0	0	0	0	0	51270000	41380000	37420000	15661000	6050300	0	22944000	0	0	77243000	9282100	114280000	130740000	0	48944000	52109000	12659000	44861000	0	0	0	0	0	40721000	38175000	44345000	64868	112980	0	344630	0	0	1633800	61985	4076900	2827300	0	751700	577830	84534	1355300	0	0	0	0	0	235040	339260	326120				9913	15	15	15	29.9	29.9	29.9	90.976	0	194.8	1191500000	86	Q9GLX9	Q9GLX9			427	Bos taurus
0	0	0	0	0	0	0	0	0	19986000	0	16323000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19986000	0	16323000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415590	0	318330	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	4.5	4.5	4.5	58.604	0	4.4243	36309000	4	Q9GMB8	Q9GMB8			428	Bos taurus
0	0	0	0	0	0	7281000	0	49175000	8431200	0	0	0	0	17239000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16184000	0	41997000	18740000	0	0	0	0	17239000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260040	0	1756300	301110	0	0	0	0	615670	0	0	0	0	0	0	0	0				9913	4	4	4	7.2	7.2	7.2	61.076	0	13.581	82126000	9	Q9MYY0	Q9MYY0			429	Bos taurus
0	0	0	0	0	0	45941000	0	90638000	44892000	0	7480400	14266000	0	45450000	0	0	0	0	0	13779000	4464500	7252600	0	0	0	0	0	0	40289000	0	61508000	44892000	0	14089000	17556000	0	23821000	0	0	0	0	0	16957000	8408500	13660000	0	0	0	0	0	0	328270	0	1454700	399550	0	226680	179050	0	784150	0	0	0	0	0	127750	135290	219770				9913	7	7	7	14.1	14.1	14.1	69.257	0	72.945	274160000	30	Q9N179	Q9N179			430	Bos taurus
5033800192	854600000	7638799872	9465700352	1355600000	528460000	3770599936	1994400000	7416600064	11783999488	822200000	8306100224	1171600000	2061200000	1250700032	39654000	526980000	66281000	176510000	303100000	5348100096	5185099776	5188199936	1798300032	333089984	2823300096	3049799936	530230016	233610000	1309500032	722099968	2188000000	3764999936	351060000	2515599872	436240000	692449984	432670016	12015000	209580000	31550000	70964000	147320000	1829500032	1708899968	1567799936	120360000	16012000	187770000	252780000	32557000	11460000	91270000	42010000	196410000	282720000	18713000	219180000	30266000	48890000	30883000	736470	12758000	1415200	4038300	7418300	136660000	123630000	143310000				9913	25	25	25	68.6	68.6	68.6	45.296	0	323.31	80288000000	908	Q9N2I2	Q9N2I2			431	Bos taurus
